pct,numerator,denominator,abs_diff_pp,reproduces,small_n,unit,numerator_rule,pending_rule,rescinded_rule,date_basis,window
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-09-14
84.72,15.25,18,12.72,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as accepted,none (no Rescinded status exists),none (all time),all time
84.72,15.25,18,12.72,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as accepted,none (no Rescinded status exists),Offers.Offered On,trailing 12m to 2026-08-27
84.72,15.25,18,12.72,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as accepted,none (no Rescinded status exists),Applications.Offered On,trailing 12m to 2026-08-27
84.72,15.25,18,12.72,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as accepted,none (no Rescinded status exists),Offers.Offered On,trailing 12m to 2026-09-14
84.72,15.25,18,12.72,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as accepted,none (no Rescinded status exists),Applications.Offered On,trailing 12m to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,offer records,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,offer records,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
59.26,16.0,27,12.74,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,2026 YTD to 2026-09-14
84.75,10.17,12,12.75,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,2026 YTD to 2026-09-14
84.75,10.17,12,12.75,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,2026 YTD to 2026-09-14
84.82,9.33,11,12.82,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,none (no Rescinded status exists),Offers.Offered On,trailing 6m to 2026-08-27
84.82,9.33,11,12.82,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,none (no Rescinded status exists),Applications.Offered On,trailing 6m to 2026-08-27
84.82,9.33,11,12.82,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-08-27
84.82,9.33,11,12.82,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-09-14
84.82,9.33,11,12.82,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 6m to 2026-08-27
84.82,9.33,11,12.82,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 6m to 2026-08-27
84.82,9.33,11,12.82,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 6m to 2026-08-27
84.82,9.33,11,12.82,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 6m to 2026-09-14
84.82,9.33,11,12.82,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 6m to 2026-08-27
84.82,9.33,11,12.82,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 6m to 2026-08-27
84.82,9.33,11,12.82,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-08-27
84.82,9.33,11,12.82,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-09-14
84.85,28.0,33,12.85,False,False,offer records,Status = Accepted,Pending counted as accepted,proxy: application carries a Rejection Reason -> excluded,none (all time),all time
84.85,28.0,33,12.85,False,False,offer records,Status = Accepted,Pending counted as accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-08-27
84.85,28.0,33,12.85,False,False,offer records,Status = Accepted,Pending counted as accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-08-27
84.85,28.0,33,12.85,False,False,offer records,Status = Accepted,Pending counted as accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-09-14
84.85,28.0,33,12.85,False,False,offer records,Status = Accepted,Pending counted as accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-09-14
59.09,13.0,22,12.91,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-08-27
59.09,13.0,22,12.91,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-08-27
59.09,13.0,22,12.91,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-08-27
59.09,13.0,22,12.91,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-09-14
